sales,discount,profit,total_population,area,population_density,year,month,day_of_week,week_of_year,quarter,is_weekend,is_month_end,profit_margin,per_capita_income,income_to_sales_ratio,income_x_population,osm_supermarkets,osm_transit_hubs,osm_schools_colleges,osm_hospitals,osm_competitor_score,osm_accessibility_score,weather_avg_temp_c,weather_total_rain_mm,weather_avg_humidity,weather_is_monsoon,weather_is_summer,festival_score,is_festival_period,income_x_festival,category_encoded,sub_category_encoded,region_encoded,city_encoded,revenue_band_encoded,festival_name_encoded,festival_impact_encoded,sales_lag_1m,sales_lag_3m,sales_rolling_avg_3m,sales_per_capita,profit_per_capita,sales_per_sq_km,competitor_density,accessibility_per_capita,estimated_rent_per_sqft
2093,0.28,941.85,1879809,5129.0,366.5059465782804,2018,3,0,11,1,0,0,0.45,76000,36.31151457238414,142865484000,0,2,9,47,0,11,26.66,43.5,55.03,0,1,0,0,0,1,13,4,8,3,12,3,522.0,774.0,1340.3333333333333,0.0011134109901591066,0.0005010349455715979,0.4080717488789238,0.0,0.005851658333373231,38.68
800,0.35,184.0,1879809,5129.0,366.5059465782804,2018,3,5,12,1,1,0,0.23,76000,95.0,142865484000,0,2,9,47,0,11,26.66,43.5,55.03,0,1,0,0,0,1,21,1,8,2,12,3,2093.0,1406.0,1138.3333333333333,0.0004255751515180532,9.788228484915222e-05,0.15597582374731916,0.0,0.005851658333373231,38.68
2233,0.31,491.26,1879809,5129.0,366.5059465782804,2018,3,4,9,1,0,0,0.22,76000,34.034930586654724,142865484000,0,2,9,47,0,11,26.66,43.5,55.03,0,1,0,0,0,2,10,3,8,3,12,3,1068.0,1924.0,1779.6666666666667,0.0011878866416747658,0.00026133506116844847,0.43536751803470464,0.0,0.005851658333373231,38.68
2056,0.12,719.6,1879809,5129.0,366.5059465782804,2018,3,2,13,1,0,0,0.35,76000,36.96498054474708,142865484000,0,2,9,47,0,11,26.66,43.5,55.03,0,1,0,0,0,2,10,4,8,3,12,3,2233.0,2038.0,1785.6666666666667,0.0010937281394013967,0.00038280484879048884,0.40085786703061027,0.0,0.005851658333373231,38.68
1400,0.17,406.0,1879809,5129.0,366.5059465782804,2018,3,6,10,1,1,0,0.29,76000,54.285714285714285,142865484000,0,2,9,47,0,11,26.66,43.5,55.03,0,1,0,0,0,3,20,3,8,0,12,3,1257.0,1355.0,1165.3333333333333,0.000744756515156593,0.00021597938939541198,0.2729576915578085,0.0,0.005851658333373231,38.68
717,0.35,107.55,1879809,5129.0,366.5059465782804,2018,3,0,13,1,0,0,0.15,76000,105.99721059972106,142865484000,0,2,9,47,0,11,26.66,43.5,55.03,0,1,0,0,0,3,20,0,8,1,12,3,1400.0,839.0,1124.6666666666667,0.00038142172954805517,5.721325943220827e-05,0.1397933320335348,0.0,0.005851658333373231,38.68
1497,0.27,209.58,1879809,5129.0,366.5059465782804,2018,3,0,12,1,0,0,0.14,76000,50.76820307281229,142865484000,0,2,9,47,0,11,26.66,43.5,55.03,0,1,0,0,0,3,0,4,8,0,12,3,717.0,1257.0,1204.6666666666667,0.000796357502278157,0.00011149005031894198,0.291869760187171,0.0,0.005851658333373231,38.68
1510,0.34,151.0,1879809,5129.0,366.5059465782804,2018,3,5,12,1,1,0,0.1,76000,50.33112582781457,142865484000,0,2,9,47,0,11,26.66,43.5,55.03,0,1,0,0,0,5,22,1,8,0,12,3,1085.0,1141.0,1079.0,0.0008032730984903253,8.032730984903253e-05,0.2944043673230649,0.0,0.005851658333373231,38.68
1104,0.31,309.12,1879809,5129.0,366.5059465782804,2018,3,1,10,1,0,0,0.28,76000,68.84057971014492,142865484000,0,2,9,47,0,11,26.66,43.5,55.03,0,1,0,0,0,5,14,3,8,2,12,3,1510.0,642.0,1233.0,0.0005872937090949133,0.00016444223854657574,0.21524663677130046,0.0,0.005851658333373231,38.68
1078,0.21,258.72,1879809,5129.0,366.5059465782804,2018,3,4,10,1,0,0,0.24,76000,70.50092764378479,142865484000,0,2,9,47,0,11,26.66,43.5,55.03,0,1,0,0,0,6,16,3,8,2,12,3,1631.0,732.0,1200.0,0.0005734625166705766,0.0001376310040009384,0.21017742249951257,0.0,0.005851658333373231,38.68
1266,0.21,88.62,1879809,5129.0,366.5059465782804,2018,3,5,11,1,1,0,0.07,76000,60.031595576619274,142865484000,0,2,9,47,0,11,26.66,43.5,55.03,0,1,0,0,0,6,6,1,8,0,12,3,1078.0,891.0,1325.0,0.0006734726772773191,4.714308740941234e-05,0.2468317410801326,0.0,0.005851658333373231,38.68
1078,0.25,301.84,3038252,3710.0,818.9358490566037,2018,3,0,12,1,0,0,0.28,95000,88.12615955473099,288633940000,21,2,16,244,21,18,29.23,51.2,58.87,0,1,0,0,0,0,1,4,9,2,12,3,723.0,2292.0,1145.0,0.0003548092784930282,9.934659797804789e-05,0.29056603773584905,0.005660377358490566,0.005924459195616427,60.79
2124,0.11,743.4,3038252,3710.0,818.9358490566037,2018,3,0,13,1,0,0,0.35,95000,44.72693032015066,288633940000,21,2,16,244,21,18,29.23,51.2,58.87,0,1,0,0,0,1,13,4,9,3,12,3,1312.0,700.0,1742.6666666666667,0.0006990861850827383,0.00024468016477895843,0.5725067385444744,0.005660377358490566,0.005924459195616427,60.79
527,0.13,226.61,3038252,3710.0,818.9358490566037,2018,3,1,11,1,0,0,0.43,95000,180.26565464895637,288633940000,21,2,16,244,21,18,29.23,51.2,58.87,0,1,0,0,0,2,10,4,9,1,12,3,910.0,773.0,1283.6666666666667,0.00017345499978276983,7.458564990659103e-05,0.14204851752021563,0.005660377358490566,0.005924459195616427,60.79
1123,0.31,56.15,3038252,3710.0,818.9358490566037,2018,3,4,13,1,0,0,0.05,95000,84.59483526268923,288633940000,21,2,16,244,21,18,29.23,51.2,58.87,0,1,0,0,0,3,20,4,9,2,12,3,1578.0,901.0,1694.3333333333333,0.0003696204264820693,1.8481021324103465e-05,0.3026954177897574,0.005660377358490566,0.005924459195616427,60.79
1722,0.18,309.96,3038252,3710.0,818.9358490566037,2018,3,0,11,1,0,0,0.18,95000,55.16840882694541,288633940000,21,2,16,244,21,18,29.23,51.2,58.87,0,1,0,0,0,3,0,4,9,0,12,3,1123.0,2382.0,1474.3333333333333,0.0005667732630473049,0.00010201918734851486,0.4641509433962264,0.005660377358490566,0.005924459195616427,60.79
1888,0.34,283.2,3038252,3710.0,818.9358490566037,2018,3,5,12,1,1,0,0.15,95000,50.317796610169495,288633940000,21,2,16,244,21,18,29.23,51.2,58.87,0,1,0,0,0,3,20,1,9,3,12,3,1722.0,1578.0,1577.6666666666667,0.0006214099422957674,9.321149134436511e-05,0.5088948787061994,0.005660377358490566,0.005924459195616427,60.79
523,0.14,120.29,3038252,3710.0,818.9358490566037,2018,3,0,11,1,0,0,0.23,95000,181.64435946462714,288633940000,21,2,16,244,21,18,29.23,51.2,58.87,0,1,0,0,0,4,17,4,9,1,12,3,1448.0,1549.0,824.6666666666666,0.00017213845329485506,3.9591844257816666e-05,0.14097035040431266,0.005660377358490566,0.005924459195616427,60.79
761,0.23,197.86,3038252,3710.0,818.9358490566037,2018,3,6,10,1,1,0,0.26,95000,124.83574244415243,288633940000,21,2,16,244,21,18,29.23,51.2,58.87,0,1,0,0,0,5,14,3,9,2,12,3,1903.0,1045.0,1365.0,0.0002504729693257834,6.512297202470368e-05,0.2051212938005391,0.005660377358490566,0.005924459195616427,60.79
862,0.35,293.08,3038252,3710.0,818.9358490566037,2018,3,0,12,1,0,0,0.34,95000,110.20881670533643,288633940000,21,2,16,244,21,18,29.23,51.2,58.87,0,1,0,0,0,5,8,4,9,2,12,3,761.0,1431.0,1175.3333333333333,0.0002837157681456311,9.646336116951457e-05,0.23234501347708894,0.005660377358490566,0.005924459195616427,60.79
832,0.23,266.24,3038252,3710.0,818.9358490566037,2018,3,2,12,1,0,0,0.32,95000,114.1826923076923,288633940000,21,2,16,244,21,18,29.23,51.2,58.87,0,1,0,0,0,5,22,4,9,2,12,3,862.0,1903.0,818.3333333333334,0.0002738416694862704,8.762933423560653e-05,0.2242587601078167,0.005660377358490566,0.005924459195616427,60.79
1081,0.28,281.06,3038252,3710.0,818.9358490566037,2018,3,5,11,1,1,0,0.26,95000,87.88159111933395,288633940000,21,2,16,244,21,18,29.23,51.2,58.87,0,1,0,0,0,6,5,1,9,2,12,3,746.0,2253.0,820.6666666666666,0.0003557966883589643,9.250713897333071e-05,0.29137466307277626,0.005660377358490566,0.005924459195616427,60.79
1232,0.28,184.8,3038252,3710.0,818.9358490566037,2018,3,6,10,1,1,0,0.15,95000,77.1103896103896,288633940000,21,2,16,244,21,18,29.23,51.2,58.87,0,1,0,0,0,6,6,1,9,2,12,3,1081.0,635.0,1019.6666666666666,0.00040549631827774653,6.082444774166198e-05,0.3320754716981132,0.005660377358490566,0.005924459195616427,60.79
2343,0.25,374.88,3038252,3710.0,818.9358490566037,2018,3,6,12,1,1,0,0.16,95000,40.54630815194196,288633940000,21,2,16,244,21,18,29.23,51.2,58.87,0,1,0,0,0,6,16,0,9,3,12,3,1232.0,746.0,1552.0,0.0007711671052960716,0.00012338673684737144,0.6315363881401618,0.005660377358490566,0.005924459195616427,60.79
1826,0.26,529.54,289916,36.0,8053.222222222223,2018,3,4,11,1,0,0,0.29,91000,49.835706462212485,26382356000,7,1,12,84,7,13,27.61,152.3,71.55,0,1,0,0,0,0,3,4,10,3,12,3,2229.0,1250.0,1985.0,0.006298376081347701,0.001826529063590833,50.72222222222222,0.19444444444444445,0.04484057451123774,67.54
2238,0.27,783.3,289916,36.0,8053.222222222223,2018,3,4,9,1,0,0,0.35,91000,40.66130473637176,26382356000,7,1,12,84,7,13,27.61,152.3,71.55,0,1,0,0,0,0,3,0,10,3,12,3,1826.0,1900.0,2097.6666666666665,0.007719477365857696,0.0027018170780501935,62.166666666666664,0.19444444444444445,0.04484057451123774,67.54
1527,0.2,488.64,289916,36.0,8053.222222222223,2018,3,0,12,1,0,0,0.32,91000,59.5939751146038,26382356000,7,1,12,84,7,13,27.61,152.3,71.55,0,1,0,0,0,1,13,4,10,0,12,3,2167.0,2112.0,1970.0,0.005267042867589233,0.0016854537176285544,42.416666666666664,0.19444444444444445,0.04484057451123774,67.54
666,0.22,259.74,289916,36.0,8053.222222222223,2018,3,2,13,1,0,0,0.39,91000,136.63663663663664,26382356000,7,1,12,84,7,13,27.61,152.3,71.55,0,1,0,0,0,1,21,4,10,1,12,3,1527.0,2216.0,1453.3333333333333,0.002297217124960333,0.00089591467873453,18.5,0.19444444444444445,0.04484057451123774,67.54
1483,0.17,281.77,289916,36.0,8053.222222222223,2018,3,2,10,1,0,0,0.19,91000,61.36210384356035,26382356000,7,1,12,84,7,13,27.61,152.3,71.55,0,1,0,0,0,1,13,1,10,0,12,3,666.0,2167.0,1225.3333333333333,0.005115274769243505,0.0009719022061562659,41.19444444444444,0.19444444444444445,0.04484057451123774,67.54
1139,0.26,250.58,289916,36.0,8053.222222222223,2018,3,5,10,1,1,0,0.22,91000,79.89464442493416,26382356000,7,1,12,84,7,13,27.61,152.3,71.55,0,1,0,0,0,1,13,1,10,2,12,3,1483.0,1527.0,1096.0,0.003928724182176906,0.0008643193200789194,31.63888888888889,0.19444444444444445,0.04484057451123774,67.54
1976,0.25,889.2,289916,36.0,8053.222222222223,2018,3,3,13,1,0,0,0.45,91000,46.05263157894737,26382356000,7,1,12,84,7,13,27.61,152.3,71.55,0,1,0,0,0,2,9,0,10,3,12,3,694.0,756.0,1435.6666666666667,0.006815767325708136,0.0030670952965686613,54.888888888888886,0.19444444444444445,0.04484057451123774,67.54
1239,0.24,470.82,289916,36.0,8053.222222222223,2018,3,5,11,1,1,0,0.38,91000,73.44632768361582,26382356000,7,1,12,84,7,13,27.61,152.3,71.55,0,1,0,0,0,2,4,1,10,2,12,3,1976.0,1637.0,1303.0,0.004273651678417196,0.0016239876377985348,34.416666666666664,0.19444444444444445,0.04484057451123774,67.54
2404,0.24,312.52,289916,36.0,8053.222222222223,2018,3,6,10,1,1,0,0.13,91000,37.85357737104825,26382356000,7,1,12,84,7,13,27.61,152.3,71.55,0,1,0,0,0,5,14,4,10,3,12,3,901.0,1988.0,1928.0,0.008292057009616579,0.0010779674112501552,66.77777777777777,0.19444444444444445,0.04484057451123774,67.54
1712,0.17,154.08,289916,36.0,8053.222222222223,2018,3,6,12,1,1,0,0.09,91000,53.154205607476634,26382356000,7,1,12,84,7,13,27.61,152.3,71.55,0,1,0,0,0,5,22,4,10,0,12,3,2404.0,2479.0,1672.3333333333333,0.00590515873563377,0.0005314642862070393,47.55555555555556,0.19444444444444445,0.04484057451123774,67.54
1530,0.28,428.4,289916,36.0,8053.222222222223,2018,3,4,11,1,0,0,0.28,91000,59.47712418300654,26382356000,7,1,12,84,7,13,27.61,152.3,71.55,0,1,0,0,0,5,14,1,10,0,12,3,1712.0,901.0,1882.0,0.0052773906924764415,0.0014776693938934036,42.5,0.19444444444444445,0.04484057451123774,67.54
1543,0.14,524.62,289916,36.0,8053.222222222223,2018,3,4,11,1,0,0,0.34,91000,58.97602073882048,26382356000,7,1,12,84,7,13,27.61,152.3,71.55,0,1,0,0,0,6,6,4,10,0,12,3,2306.0,1631.0,1832.6666666666667,0.0053222312669876795,0.0018095586307758109,42.861111111111114,0.19444444444444445,0.04484057451123774,67.54
1941,0.24,756.99,1726601,3420.0,504.8540935672515,2018,3,0,12,1,0,0,0.39,89000,45.85265327150953,153667489000,3,2,14,82,3,16,29.45,23.2,52.23,0,1,0,0,0,0,2,4,11,3,12,3,569.0,892.0,1549.0,0.00112417402746784,0.0004384278707124576,0.5675438596491228,0.0008771929824561404,0.009266761689585491,48.7
2159,0.31,734.06,1726601,3420.0,504.8540935672515,2018,3,4,13,1,0,0,0.34,89000,41.2227883279296,153667489000,3,2,14,82,3,16,29.45,23.2,52.23,0,1,0,0,0,0,1,4,11,3,12,3,1941.0,2137.0,1556.3333333333333,0.0012504336554884424,0.0004251474428660704,0.6312865497076023,0.0008771929824561404,0.009266761689585491,48.7
550,0.24,66.0,1726601,3420.0,504.8540935672515,2018,3,2,13,1,0,0,0.12,89000,161.8181818181818,153667489000,3,2,14,82,3,16,29.45,23.2,52.23,0,1,0,0,0,0,3,3,11,1,12,3,2159.0,569.0,1550.0,0.0003185449330795013,3.822539196954015e-05,0.1608187134502924,0.0008771929824561404,0.009266761689585491,48.7
2264,0.25,860.32,1726601,3420.0,504.8540935672515,2018,3,2,10,1,0,0,0.38,89000,39.31095406360424,153667489000,3,2,14,82,3,16,29.45,23.2,52.23,0,1,0,0,0,0,2,4,11,3,12,3,550.0,1941.0,1657.6666666666667,0.0013112467790763471,0.000498273776049012,0.6619883040935672,0.0008771929824561404,0.009266761689585491,48.7
2246,0.31,965.78,1726601,3420.0,504.8540935672515,2018,3,6,10,1,1,0,0.43,89000,39.6260017809439,153667489000,3,2,14,82,3,16,29.45,23.2,52.23,0,1,0,0,0,2,10,4,11,3,12,3,1813.0,1681.0,1831.6666666666667,0.0013008216721755634,0.0005593533190354922,0.6567251461988304,0.0008771929824561404,0.009266761689585491,48.7
1061,0.26,169.76,1726601,3420.0,504.8540935672515,2018,3,0,10,1,0,0,0.16,89000,83.88312912346842,153667489000,3,2,14,82,3,16,29.45,23.2,52.23,0,1,0,0,0,4,11,1,11,2,12,3,664.0,1093.0,764.0,0.0006145021345406379,9.832034152650206e-05,0.310233918128655,0.0008771929824561404,0.009266761689585491,48.7
504,0.34,50.4,1726601,3420.0,504.8540935672515,2018,3,4,11,1,0,0,0.1,89000,176.5873015873016,153667489000,3,2,14,82,3,16,29.45,23.2,52.23,0,1,0,0,0,4,17,4,11,1,12,3,1061.0,567.0,743.0,0.000291902993221943,2.91902993221943e-05,0.14736842105263157,0.0008771929824561404,0.009266761689585491,48.7
1518,0.1,288.42,1726601,3420.0,504.8540935672515,2018,3,5,12,1,1,0,0.19,89000,58.62977602108037,153667489000,3,2,14,82,3,16,29.45,23.2,52.23,0,1,0,0,0,4,19,1,11,0,12,3,504.0,664.0,1027.6666666666667,0.0008791840152994236,0.0001670449629068905,0.443859649122807,0.0008771929824561404,0.009266761689585491,48.7
793,0.23,348.92,1726601,3420.0,504.8540935672515,2018,3,5,13,1,1,1,0.44,89000,112.23203026481715,153667489000,3,2,14,82,3,16,29.45,23.2,52.23,0,1,0,0,0,4,11,3,11,2,12,3,1518.0,1061.0,938.3333333333334,0.00045928387624008093,0.00020208490554563563,0.23187134502923976,0.0008771929824561404,0.009266761689585491,48.7
650,0.16,78.0,1726601,3420.0,504.8540935672515,2018,3,6,10,1,1,0,0.12,89000,136.92307692307693,153667489000,3,2,14,82,3,16,29.45,23.2,52.23,0,1,0,0,0,5,8,3,11,1,12,3,1863.0,1900.0,1139.6666666666667,0.0003764621936394106,4.5175463236729276e-05,0.19005847953216373,0.0008771929824561404,0.009266761689585491,48.7
1495,0.21,269.1,1726601,3420.0,504.8540935672515,2018,3,6,12,1,1,0,0.18,89000,59.531772575250834,153667489000,3,2,14,82,3,16,29.45,23.2,52.23,0,1,0,0,0,6,5,4,11,0,12,3,1983.0,1411.0,1626.3333333333333,0.0008658630453706444,0.00015585534816671602,0.4371345029239766,0.0008771929824561404,0.009266761689585491,48.7
2266,0.16,317.24,1726601,3420.0,504.8540935672515,2018,3,4,11,1,0,0,0.14,89000,39.27625772285966,153667489000,3,2,14,82,3,16,29.45,23.2,52.23,0,1,0,0,0,6,5,1,11,3,12,3,1495.0,1401.0,1914.6666666666667,0.0013124051242875453,0.00018373671740025635,0.6625730994152047,0.0008771929824561404,0.009266761689585491,48.7
1419,0.32,454.08,1726601,3420.0,504.8540935672515,2018,3,6,10,1,1,0,0.32,89000,62.720225510923186,153667489000,3,2,14,82,3,16,29.45,23.2,52.23,0,1,0,0,0,6,5,4,11,0,12,3,2266.0,1983.0,1726.6666666666667,0.0008218459273451133,0.00026299069675043626,0.4149122807017544,0.0008771929824561404,0.009266761689585491,48.7
1754,0.22,157.86,1726601,3420.0,504.8540935672515,2018,3,5,9,1,1,0,0.09,89000,50.74116305587229,153667489000,3,2,14,82,3,16,29.45,23.2,52.23,0,1,0,0,0,6,6,4,11,3,12,3,1419.0,1495.0,1813.0,0.0010158687502208096,9.142818751987287e-05,0.5128654970760234,0.0008771929824561404,0.009266761689585491,48.7
1491,0.16,223.65,1726601,3420.0,504.8540935672515,2018,3,5,10,1,1,0,0.15,89000,59.691482226693495,153667489000,3,2,14,82,3,16,29.45,23.2,52.23,0,1,0,0,0,6,5,0,11,0,12,3,1754.0,2266.0,1554.6666666666667,0.0008635463549482481,0.0001295319532422372,0.4359649122807018,0.0008771929824561404,0.009266761689585491,48.7
1580,0.19,395.0,88430,30.36,2912.7140974967065,2018,3,0,11,1,0,0,0.25,84000,53.164556962025316,7428120000,6,1,21,17,6,22,15.16,48.0,66.32,0,1,0,0,0,2,9,3,12,0,12,3,1379.0,1471.0,1694.6666666666667,0.0178672396245618,0.00446680990614045,52.042160737812914,0.1976284584980237,0.24878434920275927,56.06
506,0.21,192.28,88430,30.36,2912.7140974967065,2018,3,3,9,1,0,0,0.38,84000,166.0079051383399,7428120000,6,1,21,17,6,22,15.16,48.0,66.32,0,1,0,0,0,2,4,4,12,1,12,3,1580.0,2125.0,1155.0,0.005722040031663463,0.002174375212032116,16.666666666666668,0.1976284584980237,0.24878434920275927,56.06
1998,0.21,619.38,88430,30.36,2912.7140974967065,2018,3,3,10,1,0,0,0.31,84000,42.04204204204204,7428120000,6,1,21,17,6,22,15.16,48.0,66.32,0,1,0,0,0,2,10,4,12,3,12,3,506.0,1379.0,1361.3333333333333,0.022594142259414227,0.00700418410041841,65.8102766798419,0.1976284584980237,0.24878434920275927,56.06
1717,0.22,652.46,88430,30.36,2912.7140974967065,2018,3,1,13,1,0,0,0.38,84000,48.92253931275481,7428120000,6,1,21,17,6,22,15.16,48.0,66.32,0,1,0,0,0,3,7,1,12,0,12,3,692.0,1180.0,1623.3333333333333,0.019416487617324438,0.007378265294583287,56.55467720685112,0.1976284584980237,0.24878434920275927,56.06
2005,0.14,761.9,88430,30.36,2912.7140974967065,2018,3,6,10,1,1,0,0.38,84000,41.895261845386536,7428120000,6,1,21,17,6,22,15.16,48.0,66.32,0,1,0,0,0,3,18,3,12,3,12,3,1717.0,2461.0,1471.3333333333333,0.02267330091597874,0.008615854348071921,66.04084321475626,0.1976284584980237,0.24878434920275927,56.06
1536,0.1,307.2,88430,30.36,2912.7140974967065,2018,3,1,11,1,0,0,0.2,84000,54.6875,7428120000,6,1,21,17,6,22,15.16,48.0,66.32,0,1,0,0,0,4,17,1,12,0,12,3,1483.0,1103.0,1741.3333333333333,0.01736967092615628,0.0034739341852312563,50.59288537549407,0.1976284584980237,0.24878434920275927,56.06
1442,0.34,519.12,88430,30.36,2912.7140974967065,2018,3,1,12,1,0,0,0.36,84000,58.25242718446602,7428120000,6,1,21,17,6,22,15.16,48.0,66.32,0,1,0,0,0,4,11,0,12,0,12,3,1536.0,2205.0,1487.0,0.016306683252289948,0.0058704059708243805,47.49670619235837,0.1976284584980237,0.24878434920275927,56.06
886,0.29,256.94,88430,30.36,2912.7140974967065,2018,3,1,13,1,0,0,0.29,84000,94.80812641083521,7428120000,6,1,21,17,6,22,15.16,48.0,66.32,0,1,0,0,0,4,11,3,12,2,12,3,1442.0,1483.0,1288.0,0.010019224245165667,0.0029055750310980435,29.183135704874836,0.1976284584980237,0.24878434920275927,56.06
1732,0.17,294.44,88430,30.36,2912.7140974967065,2018,3,5,13,1,1,1,0.17,84000,48.49884526558891,7428120000,6,1,21,17,6,22,15.16,48.0,66.32,0,1,0,0,0,5,8,0,12,0,12,3,2480.0,840.0,1951.6666666666667,0.019586113309962683,0.003329639262693656,57.04874835309618,0.1976284584980237,0.24878434920275927,56.06
1586,0.31,586.82,88430,30.36,2912.7140974967065,2018,3,2,10,1,0,0,0.37,84000,52.96343001261034,7428120000,6,1,21,17,6,22,15.16,48.0,66.32,0,1,0,0,0,5,22,4,12,0,12,3,1732.0,1643.0,1932.6666666666667,0.017935089901617098,0.006635983263598327,52.23978919631094,0.1976284584980237,0.24878434920275927,56.06
1327,0.2,199.05,88430,30.36,2912.7140974967065,2018,3,4,9,1,0,0,0.15,84000,63.300678221552374,7428120000,6,1,21,17,6,22,15.16,48.0,66.32,0,1,0,0,0,6,16,1,12,0,12,3,1073.0,658.0,1564.3333333333333,0.01500621960873007,0.0022509329413095106,43.70882740447958,0.1976284584980237,0.24878434920275927,56.06
1912,0.26,133.84,88430,30.36,2912.7140974967065,2018,3,6,12,1,1,0,0.07,84000,43.93305439330544,7428120000,6,1,21,17,6,22,15.16,48.0,66.32,0,1,0,0,0,6,6,0,12,3,12,3,1327.0,2293.0,1437.3333333333333,0.021621621621621623,0.0015135135135135136,62.97760210803689,0.1976284584980237,0.24878434920275927,56.06
1639,0.1,163.9,88430,30.36,2912.7140974967065,2018,3,5,11,1,1,0,0.1,84000,51.250762660158635,7428120000,6,1,21,17,6,22,15.16,48.0,66.32,0,1,0,0,0,6,16,3,12,0,12,3,1912.0,1073.0,1626.0,0.018534434015605564,0.0018534434015605565,53.98550724637681,0.1976284584980237,0.24878434920275927,56.06
566,0.11,209.42,565223,1756.0,321.88097949886105,2018,3,1,12,1,0,0,0.37,61000,107.773851590106,34478603000,0,0,2,59,0,2,28.16,34.2,64.06,0,1,0,0,0,0,2,1,13,1,12,3,506.0,665.0,670.0,0.0010013746786666502,0.00037050863110666055,0.3223234624145786,0.0,0.003538426426383923,27.34
1841,0.27,589.12,565223,1756.0,321.88097949886105,2018,3,5,9,1,1,0,0.32,61000,33.13416621401412,34478603000,0,0,2,59,0,2,28.16,34.2,64.06,0,1,0,0,0,0,3,4,13,3,12,3,566.0,938.0,971.0,0.003257121525486401,0.0010422788881556484,1.0484054669703873,0.0,0.003538426426383923,27.34
2475,0.31,198.0,565223,1756.0,321.88097949886105,2018,3,6,10,1,1,0,0.08,61000,24.646464646464647,34478603000,0,0,2,59,0,2,28.16,34.2,64.06,0,1,0,0,0,1,21,4,13,3,12,3,1766.0,1520.0,1757.6666666666667,0.004378802702650104,0.0003503042162120084,1.4094533029612757,0.0,0.003538426426383923,27.34
2237,0.34,492.14,565223,1756.0,321.88097949886105,2018,3,2,10,1,0,0,0.22,61000,27.268663388466695,34478603000,0,0,2,59,0,2,28.16,34.2,64.06,0,1,0,0,0,1,13,3,13,3,12,3,2475.0,1032.0,2159.3333333333335,0.003957729957910418,0.0008707005907402918,1.2739179954441913,0.0,0.003538426426383923,27.34
2334,0.27,210.06,565223,1756.0,321.88097949886105,2018,3,2,12,1,0,0,0.09,61000,26.135389888603257,34478603000,0,0,2,59,0,2,28.16,34.2,64.06,0,1,0,0,0,1,21,4,13,3,12,3,2237.0,1766.0,2348.6666666666665,0.004129343639590038,0.00037164092756310343,1.3291571753986333,0.0,0.003538426426383923,27.34
1476,0.34,501.84,565223,1756.0,321.88097949886105,2018,3,1,10,1,0,0,0.34,61000,41.327913279132794,34478603000,0,0,2,59,0,2,28.16,34.2,64.06,0,1,0,0,0,2,9,3,13,0,12,3,1130.0,1491.0,1194.0,0.002611358702671335,0.0008878619589082539,0.8405466970387244,0.0,0.003538426426383923,27.34
1478,0.15,561.64,565223,1756.0,321.88097949886105,2018,3,0,10,1,0,0,0.38,61000,41.27198917456022,34478603000,0,0,2,59,0,2,28.16,34.2,64.06,0,1,0,0,0,2,15,4,13,0,12,3,1476.0,976.0,1361.3333333333333,0.0026148971290977188,0.0009936609090571331,0.8416856492027335,0.0,0.003538426426383923,27.34
1371,0.21,274.2,565223,1756.0,321.88097949886105,2018,3,1,11,1,0,0,0.2,61000,44.49307075127644,34478603000,0,0,2,59,0,2,28.16,34.2,64.06,0,1,0,0,0,2,4,0,13,0,12,3,1478.0,1130.0,1441.6666666666667,0.002425591315286179,0.0004851182630572358,0.780751708428246,0.0,0.003538426426383923,27.34
508,0.34,208.28,565223,1756.0,321.88097949886105,2018,3,6,10,1,1,0,0.41,61000,120.07874015748031,34478603000,0,0,2,59,0,2,28.16,34.2,64.06,0,1,0,0,0,4,12,0,13,1,12,3,1579.0,1837.0,1341.3333333333333,0.0008987603123015164,0.00036849172804362173,0.28929384965831434,0.0,0.003538426426383923,27.34
685,0.35,68.5,565223,1756.0,321.88097949886105,2018,3,2,13,1,0,0,0.1,61000,89.05109489051095,34478603000,0,0,2,59,0,2,28.16,34.2,64.06,0,1,0,0,0,4,19,4,13,1,12,3,508.0,1937.0,924.0,0.0012119110510364936,0.00012119110510364936,0.39009111617312076,0.0,0.003538426426383923,27.34
